Level	Rule Name	Subject	Property	Value
WARN	missing_definition	oboInOwl:hasOBONamespace	IAO:0000600		
WARN	missing_definition	oboInOwl:hasRelatedSynonym	IAO:0000115		
WARN	missing_definition	oboInOwl:hasRelatedSynonym	IAO:0000600		
WARN	missing_definition	oboInOwl:hasScope	IAO:0000115		
WARN	missing_definition	oboInOwl:hasScope	IAO:0000600		
WARN	missing_definition	oboInOwl:inSubset	IAO:0000115		
WARN	missing_definition	oboInOwl:inSubset	IAO:0000600		
WARN	missing_definition	oboInOwl:shorthand	IAO:0000115		
WARN	missing_definition	oboInOwl:shorthand	IAO:0000600		
WARN	missing_obsolete_label	FBcv:0000437	rdfs:label	dosage compensation defective	
INFO	missing_superclass	FBbt:00000001	rdfs:subClassOf		
INFO	missing_superclass	FBbt:00004113	rdfs:subClassOf		
INFO	missing_superclass	FBbt:00004508	rdfs:subClassOf		
INFO	missing_superclass	FBbt:00004856	rdfs:subClassOf		
INFO	missing_superclass	FBbt:00005093	rdfs:subClassOf		
INFO	missing_superclass	FBbt:00005155	rdfs:subClassOf		
INFO	missing_superclass	FBbt:00005162	rdfs:subClassOf		
INFO	missing_superclass	FBbt:00005168	rdfs:subClassOf		
INFO	missing_superclass	FBbt:00007001	rdfs:subClassOf		
INFO	missing_superclass	FBbt:00007002	rdfs:subClassOf		
INFO	missing_superclass	FBbt:00007016	rdfs:subClassOf		
INFO	missing_superclass	FBbt:00007230	rdfs:subClassOf		
INFO	missing_superclass	FBbt:00007234	rdfs:subClassOf		
INFO	missing_superclass	FBbt:00007235	rdfs:subClassOf		
INFO	missing_superclass	FBbt:00100313	rdfs:subClassOf		
INFO	missing_superclass	FBbt:10000000	rdfs:subClassOf		
